Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Fine-tuning Pre-trained Model,41,62.244,1.3168370089567532,63.01,1.3069546
Fine-tuning Pre-trained Model,42,62.098,1.320500403109109,62.91,1.3060592
Fine-tuning Pre-trained Model,43,62.32,1.3174988909450638,63.1,1.3060527
Fine-tuning Pre-trained Model,44,62.026,1.3148985235282526,63.09,1.3078763
Fine-tuning Pre-trained Model,45,62.634,1.313943428456631,63.27,1.3057305
Fine-tuning Pre-trained Model,46,62.162,1.3179036875819916,62.93,1.306759
Fine-tuning Pre-trained Model,47,62.642,1.3151933921267613,62.97,1.3059931
Fine-tuning Pre-trained Model,48,62.706,1.3125255775573614,63.3,1.3044243
Fine-tuning Pre-trained Model,49,62.522,1.3171005669762106,63.29,1.3082682
Fine-tuning Pre-trained Model,50,62.368,1.3189791825116444,63.38,1.3053159
Fine-tuning Randomly Initialized Model,1,30.124,2.0613690550674866,37.46,1.8453488
Fine-tuning Randomly Initialized Model,2,35.432,1.8893880496549484,39.82,1.8039376
Fine-tuning Randomly Initialized Model,3,36.822,1.8614559704080567,39.07,1.8137759
Fine-tuning Randomly Initialized Model,4,38.014,1.8405321025482528,41.47,1.7617064
Fine-tuning Randomly Initialized Model,5,38.66,1.8252162015651499,40.67,1.79065
Fine-tuning Randomly Initialized Model,6,39.19,1.81553354257208,41.34,1.769436
Fine-tuning Randomly Initialized Model,7,39.882,1.8032885393523195,42.75,1.7394903
Fine-tuning Randomly Initialized Model,8,39.914,1.7969788041566035,42.85,1.7527686
Fine-tuning Randomly Initialized Model,9,40.496,1.7870412900319794,43.03,1.7385879
Fine-tuning Randomly Initialized Model,10,41.14,1.7822364059555562,42.82,1.7452452
Fine-tuning Randomly Initialized Model,11,42.442,1.7487237121138122,44.68,1.7048937
Fine-tuning Randomly Initialized Model,12,43.264,1.7315851209108786,44.89,1.6992627
Fine-tuning Randomly Initialized Model,13,43.556,1.72587911399734,44.85,1.6983967
Fine-tuning Randomly Initialized Model,14,43.546,1.7219873273464115,45.52,1.6881418
Fine-tuning Randomly Initialized Model,15,44.002,1.7142181253189321,45.71,1.6857029
Fine-tuning Randomly Initialized Model,16,44.116,1.7109595369499968,45.83,1.6847738
Fine-tuning Randomly Initialized Model,17,44.24,1.7090797223093566,45.68,1.6823219
Fine-tuning Randomly Initialized Model,18,44.752,1.7007001601826504,46.13,1.6753199
Fine-tuning Randomly Initialized Model,19,44.528,1.703712097214311,45.82,1.6789958
Fine-tuning Randomly Initialized Model,20,44.488,1.7014730058972487,46.18,1.6795535
Fine-tuning Randomly Initialized Model,21,45.068,1.693460894362701,46.5,1.6717947
Fine-tuning Randomly Initialized Model,22,45.328,1.6910549399188108,46.29,1.6739643
Fine-tuning Randomly Initialized Model,23,45.194,1.6914045060687053,46.22,1.6748681
Fine-tuning Randomly Initialized Model,24,45.334,1.6897251651720013,46.41,1.6717223
Fine-tuning Randomly Initialized Model,25,45.634,1.6831699615854132,46.16,1.6733936
Fine-tuning Randomly Initialized Model,26,45.33,1.6911743473823724,46.44,1.6711664
Fine-tuning Randomly Initialized Model,27,45.324,1.6887537500132686,46.4,1.6725832
Fine-tuning Randomly Initialized Model,28,45.358,1.6855156287512816,46.63,1.6678914
Fine-tuning Randomly Initialized Model,29,45.672,1.6836331476031057,46.64,1.6676387
Fine-tuning Randomly Initialized Model,30,45.184,1.6869971191181856,46.57,1.6654375
Fine-tuning Randomly Initialized Model,31,45.58,1.6845579568077536,46.52,1.6682032
Fine-tuning Randomly Initialized Model,32,45.144,1.6850533631756484,46.34,1.6713576
Fine-tuning Randomly Initialized Model,33,45.658,1.6851946993557083,46.58,1.6685848
Fine-tuning Randomly Initialized Model,34,45.29,1.687165457879186,46.6,1.6674572
Fine-tuning Randomly Initialized Model,35,45.45,1.6869178037814168,46.31,1.6735355
Fine-tuning Randomly Initialized Model,36,45.47,1.6866522725585782,46.6,1.6696512
Fine-tuning Randomly Initialized Model,37,45.694,1.6864709848028314,46.52,1.6686049
Fine-tuning Randomly Initialized Model,38,45.384,1.6850461560442014,46.29,1.6687584
Fine-tuning Randomly Initialized Model,39,45.42,1.6857255441148569,46.69,1.6670021
Fine-tuning Randomly Initialized Model,40,45.33,1.686684175830363,46.34,1.6724454
Fine-tuning Randomly Initialized Model,41,45.118,1.6880562710944953,46.44,1.6721718
Fine-tuning Randomly Initialized Model,42,45.314,1.687275959707587,46.6,1.6673303
Fine-tuning Randomly Initialized Model,43,45.564,1.6849105824594912,46.33,1.668361
Fine-tuning Randomly Initialized Model,44,45.316,1.6879675461508123,46.57,1.6676768
Fine-tuning Randomly Initialized Model,45,45.446,1.6861757506494937,46.35,1.6708227
Fine-tuning Randomly Initialized Model,46,45.478,1.6856338672930626,46.42,1.6661283
Fine-tuning Randomly Initialized Model,47,45.39,1.6845390238725315,46.39,1.6696398
Fine-tuning Randomly Initialized Model,48,45.48,1.6838048175167855,46.43,1.6720084
Fine-tuning Randomly Initialized Model,49,45.212,1.6863438881876525,46.48,1.6688879
Fine-tuning Randomly Initialized Model,50,45.37,1.6872277037262002,46.37,1.668732
Supervised Pre-trained Model,1,58.924,1.3981369096604759,65.54,1.2728668
Supervised Pre-trained Model,2,69.312,1.1909213407570138,68.95,1.1943367
Supervised Pre-trained Model,3,72.802,1.1115772158593473,74.18,1.0868809
Supervised Pre-trained Model,4,74.898,1.0667458486069195,75.47,1.0572523
Supervised Pre-trained Model,5,76.74,1.0250399973996156,77.05,1.0164115
Supervised Pre-trained Model,6,78.14,0.9930113136311016,78.2,0.9986928
Supervised Pre-trained Model,7,79.528,0.9681204423270262,77.46,1.0226806
Supervised Pre-trained Model,8,80.286,0.9508958881163536,79.62,0.9669942
Supervised Pre-trained Model,9,81.162,0.9272008149520211,79.44,0.9661974
Supervised Pre-trained Model,10,81.878,0.9154869475023216,79.67,0.9606238
Supervised Pre-trained Model,11,85.12,0.8352949712282557,82.9,0.8806873
Supervised Pre-trained Model,12,86.324,0.8101560296609883,83.59,0.8750665
Supervised Pre-trained Model,13,86.678,0.7998616239603829,83.68,0.8715593
Supervised Pre-trained Model,14,87.002,0.7943673005799199,83.65,0.8678827
Supervised Pre-trained Model,15,87.188,0.7882364692590426,83.7,0.8643445
Supervised Pre-trained Model,16,87.594,0.7825993890957454,83.74,0.86703694
Supervised Pre-trained Model,17,87.554,0.7792718358661818,83.7,0.86549735
Supervised Pre-trained Model,18,88.088,0.7717655043467841,83.59,0.866002
Supervised Pre-trained Model,19,88.06,0.7686499471554671,83.82,0.86614597
Supervised Pre-trained Model,20,88.412,0.7626481635491257,84.48,0.8595226
Supervised Pre-trained Model,21,88.834,0.752959314514609,84.64,0.8546274
Supervised Pre-trained Model,22,89.032,0.7504832211052975,84.64,0.8543345
Supervised Pre-trained Model,23,89.014,0.748519677335344,84.4,0.8555914
Supervised Pre-trained Model,24,89.01,0.7489060930278905,84.52,0.85589373
Supervised Pre-trained Model,25,89.078,0.747067882581745,84.51,0.85473824
Supervised Pre-trained Model,26,89.278,0.7441860405380464,84.46,0.85596114
Supervised Pre-trained Model,27,89.14,0.7462935263238599,84.54,0.85625106
Supervised Pre-trained Model,28,89.334,0.7417470826517285,84.53,0.85548
Supervised Pre-trained Model,29,89.226,0.7445056587838761,84.34,0.85639733
Supervised Pre-trained Model,30,89.18,0.7469024620092738,84.41,0.85546345
Supervised Pre-trained Model,31,89.422,0.7419798621131332,84.64,0.8555078
Supervised Pre-trained Model,32,89.34,0.7404144952059402,84.43,0.85681075
Supervised Pre-trained Model,33,89.146,0.7448535924372466,84.53,0.85492104
Supervised Pre-trained Model,34,89.35,0.7425210666473564,84.56,0.85493946
Supervised Pre-trained Model,35,89.328,0.7422612560984424,84.44,0.8542919
Supervised Pre-trained Model,36,89.298,0.743274862656508,84.52,0.8536957
Supervised Pre-trained Model,37,89.33,0.7413505422489722,84.38,0.8549305
Supervised Pre-trained Model,38,89.19,0.7424922977262141,84.61,0.85580266
Supervised Pre-trained Model,39,89.432,0.741409076601648,84.58,0.85546196
Supervised Pre-trained Model,40,89.408,0.741097089274765,84.49,0.85624015
Supervised Pre-trained Model,41,89.272,0.7437241679567206,84.42,0.8562919
Supervised Pre-trained Model,42,89.352,0.7422748988546679,84.53,0.8555343
Supervised Pre-trained Model,43,89.334,0.7431690087708671,84.45,0.8549443
Supervised Pre-trained Model,44,89.37,0.74018250462954,84.59,0.8542539
Supervised Pre-trained Model,45,89.42,0.740690259982253,84.53,0.85456383
Supervised Pre-trained Model,46,89.498,0.739806564872527,84.58,0.85519695
Supervised Pre-trained Model,47,89.444,0.7420514864689859,84.61,0.8549485
Supervised Pre-trained Model,48,89.27,0.742214816153202,84.59,0.85578144
Supervised Pre-trained Model,49,89.292,0.7422638030918053,84.62,0.85520583
Supervised Pre-trained Model,50,89.172,0.7434556950693545,84.47,0.8554265
Supervised Randomly Initialized Model,1,34.44,1.9537122581925843,43.68,1.7433625
Supervised Randomly Initialized Model,2,48.68,1.6064512043657815,53.01,1.572413
Supervised Randomly Initialized Model,3,57.418,1.4292534156833463,61.14,1.3469539
Supervised Randomly Initialized Model,4,63.136,1.3128197095583163,65.85,1.2720133
Supervised Randomly Initialized Model,5,67.106,1.2301302270206345,68.4,1.207044
Supervised Randomly Initialized Model,6,69.88,1.17376388674197,70.54,1.1763968
Supervised Randomly Initialized Model,7,72.056,1.125915944728705,73.3,1.0968469
Supervised Randomly Initialized Model,8,73.87,1.0905524519703271,72.77,1.1196644
Supervised Randomly Initialized Model,9,75.314,1.0581356468408003,76.47,1.0300486
Supervised Randomly Initialized Model,10,76.564,1.0321398485652016,75.4,1.0520167
Supervised Randomly Initialized Model,11,80.968,0.9302938385387821,80.69,0.9348349
Supervised Randomly Initialized Model,12,82.258,0.8973268066220881,80.85,0.92863905
Supervised Randomly Initialized Model,13,82.94,0.8856969936119626,81.49,0.91432726
Supervised Randomly Initialized Model,14,83.408,0.8747391164150384,81.94,0.9111174
Supervised Randomly Initialized Model,15,83.86,0.863888901212941,81.92,0.9093349
Supervised Randomly Initialized Model,16,84.426,0.8538238592160022,82.04,0.9016042
Supervised Randomly Initialized Model,17,84.692,0.8458996793193281,82.43,0.90228915
Supervised Randomly Initialized Model,18,84.912,0.8388206780414142,82.34,0.89935136
Supervised Randomly Initialized Model,19,85.38,0.8307077430398263,82.32,0.8998316
Supervised Randomly Initialized Model,20,85.9,0.8200263164537337,82.55,0.89720637
Supervised Randomly Initialized Model,21,86.572,0.8037130459190329,83.05,0.88951313
Supervised Randomly Initialized Model,22,86.618,0.80198013858722,83.09,0.8889868
Supervised Randomly Initialized Model,23,86.864,0.798134003911177,83.13,0.88892764
Supervised Randomly Initialized Model,24,86.89,0.7965482583131327,83.21,0.88791543
Supervised Randomly Initialized Model,25,86.946,0.794695194572439,83.17,0.8875519
Supervised Randomly Initialized Model,26,87.048,0.7938634026081056,83.18,0.88673264
Supervised Randomly Initialized Model,27,86.864,0.7945692408115358,83.35,0.88656425
Supervised Randomly Initialized Model,28,87.064,0.7920577797438483,83.25,0.88501054
Supervised Randomly Initialized Model,29,87.268,0.7886141902955291,83.38,0.88394415
Supervised Randomly Initialized Model,30,87.272,0.7883954382003726,83.43,0.8856687
Supervised Randomly Initialized Model,31,87.35,0.7862374434995529,83.28,0.8853149
Supervised Randomly Initialized Model,32,87.316,0.7861727226115859,83.36,0.88360775
Supervised Randomly Initialized Model,33,87.424,0.7854285509994877,83.36,0.88431925
Supervised Randomly Initialized Model,34,87.29,0.7868232211798353,83.32,0.88415515
Supervised Randomly Initialized Model,35,87.48,0.7847569760154275,83.39,0.8840046
Supervised Randomly Initialized Model,36,87.408,0.7830768229101625,83.24,0.8841374
Supervised Randomly Initialized Model,37,87.376,0.78412961578735,83.4,0.8833602
Supervised Randomly Initialized Model,38,87.498,0.7829540062438497,83.09,0.8846169
Supervised Randomly Initialized Model,39,87.536,0.7843563768564893,83.2,0.8846234
Supervised Randomly Initialized Model,40,87.606,0.7815310720287626,83.36,0.8840782
Supervised Randomly Initialized Model,41,87.418,0.7842173984898325,83.47,0.8859834
Supervised Randomly Initialized Model,42,87.586,0.7817513735398002,83.38,0.8837192
Supervised Randomly Initialized Model,43,87.614,0.7827668372932297,83.39,0.8836282
Supervised Randomly Initialized Model,44,87.708,0.7818356668552779,83.26,0.88421285
Supervised Randomly Initialized Model,45,87.502,0.7835914344738817,83.4,0.8842207
Supervised Randomly Initialized Model,46,87.442,0.7848363972990714,83.48,0.88372606
Supervised Randomly Initialized Model,47,87.508,0.7810251077117822,83.38,0.8838055
Supervised Randomly Initialized Model,48,87.36,0.7838094489043935,83.32,0.884583
Supervised Randomly Initialized Model,49,87.47,0.7829920619040194,83.28,0.8843095
Supervised Randomly Initialized Model,50,87.448,0.7835054074406929,83.5,0.8843898
