Epoch,Learning Rate,Train Loss,Val Loss,Val APs
1,0.001,2.055344026615011,0.1332338281629726,0.7899672937916314,0.9599196932258758,0.11924774445063296,3.965646982192993,N/A
2,0.001,2.135658450424671,0.13957545917203767,0.8198241325927541,0.9469515275447926,0.1444812621128686,4.006752755906847,N/A
3,0.001,2.1266839402787228,0.1395138969268412,0.8122999839326168,0.9526174939534766,0.14050572235174377,3.986914137053111,N/A
4,0.001,2.1270282097319337,0.1400834375873525,0.8118416091546099,0.9582830371850348,0.1356278919172721,3.8668308816258867,N/A
5,0.001,2.105603613434954,0.1374932042065453,0.8066252464468174,0.9473395508496051,0.13784256354878419,3.932257657959348,"[0.6446621843548662, 0.5568504635855708, 0.550572722759902, 0.23894785591531437, 0.1981077824963369, 0.5296439616524816, 0.6271980103841733, 0.6986472373391294, 0.3442693721021582, 0.5866003242753448, 0.31843352700067196, 0.6039860727786567, 0.6096017163215132, 0.4913307438910979, 0.5774922542291341, 0.1582469676840838, 0.43209718510342077, 0.4836094299046148, 0.8153909994936673, 0.5760794866175172]"
6,0.001,2.125837250909907,0.14009458444854048,0.8078952977790478,0.9562379641735808,0.13935004371129214,3.963667187425825,N/A
7,0.001,2.151000384479127,0.14436536162417937,0.8114492941964814,0.9505335159124212,0.1424575219862163,3.998170866852715,N/A
8,0.001,2.0849358109717673,0.13649752560725553,0.7942266405579892,0.9587844129096954,0.12882933358536747,3.9056804284216864,N/A
9,0.001,2.1032863340162216,0.1371987819414031,0.8001705943111409,0.9600425775539367,0.13710054295525162,3.9848988860372514,N/A
10,0.001,2.1089594126381774,0.13684700978325404,0.80702630113414,0.9534953526676969,0.1409503851362078,3.9651627691965254,"[0.609660024118097, 0.547913805775749, 0.4988875136608019, 0.28790624380457214, 0.2268859548584244, 0.609107528282155, 0.6725088679812548, 0.5468111356985608, 0.36440694880440255, 0.46491672920427785, 0.38427362702230566, 0.5318594702761568, 0.6272805171789083, 0.6156556630079366, 0.5567283161810623, 0.16007274105134148, 0.4474106863035255, 0.44039211732742733, 0.6785034082461459, 0.5675679813596145]"
11,0.001,2.0528656218914274,0.13275060079932371,0.7834911387651524,0.9612997390646884,0.12497161153178821,4.006556616889106,N/A
12,0.001,2.05025322703605,0.1324875430659728,0.7861101557996045,0.9556172795276693,0.12389671498447646,3.9355332037759205,N/A
13,0.001,2.041785900263076,0.13313151946529111,0.7764009372826587,0.9588549371729506,0.12029988882057567,4.01280891516852,N/A
14,0.001,2.029329571952211,0.13066530226670364,0.7670041903694893,0.9678905212340203,0.12505361304353388,3.9020629156203497,N/A
15,0.001,2.020065802208921,0.12907172902487218,0.7633376849537834,0.9634634501280936,0.12963774332936426,3.9578173538995167,"[0.6008801035922781, 0.565743827561527, 0.4705088388886683, 0.38779867273689755, 0.2433783775476349, 0.6260965982892628, 0.645006640549322, 0.6638639769902883, 0.34844920797326434, 0.4380756040918246, 0.35796187310895383, 0.596220690404339, 0.6034600851762972, 0.510084414260398, 0.5534958061486241, 0.17517025856351787, 0.43962076737003336, 0.47499647552633706, 0.777642842224028, 0.5791259008989604]"
16,0.001,2.027898560020518,0.12867621066880988,0.7766666975902751,0.9624807610315211,0.1266104249782771,4.023680863872407,N/A
17,0.001,2.0272593544201647,0.12966233048033207,0.7796879920395131,0.9578566865084019,0.12033136125497317,3.9328768527697004,N/A
18,0.001,1.991407980944248,0.1252031582704884,0.7649559024721384,0.9780608192878835,0.11140587560410185,3.9977737750325884,N/A
19,0.001,2.0084957453481693,0.12807067716989587,0.7636526723966953,0.9563005976378918,0.12633938152399385,3.992562102893042,N/A
20,0.001,1.9533833011667778,0.1216756530066437,0.7462633528370173,0.9756904440991422,0.11089645537914351,4.012695090165214,"[0.6101800345698039, 0.6262691902195139, 0.48968268527025893, 0.2611914211632928, 0.2588617637070942, 0.5900078548991498, 0.6577399977905196, 0.6805270348946714, 0.3884779697599665, 0.5068664322115496, 0.3766953921757429, 0.583695495793498, 0.5465941786963984, 0.5616437733579649, 0.5227677287837221, 0.19525315033325383, 0.4154744902205616, 0.5089698005323553, 0.7607743419232316, 0.5772953848255757]"
21,0.001,1.9688711511961958,0.12464025337744425,0.7458384129753772,0.9764705628473708,0.11159618499415104,3.9946657343516274,N/A
22,0.001,1.9515785901470388,0.12042933212038368,0.7466063633006303,0.9793035800152636,0.11317377354258652,3.9741310363724116,N/A
23,0.001,1.9959963457064425,0.12703762476907132,0.755548644969438,0.9767438052023979,0.11688767677294387,3.989211192206731,N/A
24,0.001,1.9715545781432313,0.12594520141608379,0.7514163767720791,0.9670516036926432,0.10688639288499427,4.005050697023907,N/A
25,0.001,1.9324845574954723,0.12044668465634768,0.7334965919243529,0.9836437526218434,0.104932658102777,4.012557615363408,"[0.5975479481398951, 0.6115975953884016, 0.5053026968490404, 0.3686768115029881, 0.23723820162937478, 0.5714061907085164, 0.7074370301794621, 0.7046425350922728, 0.3740754278479872, 0.5006574014852553, 0.33750577580151964, 0.5739151120539864, 0.5173368077105618, 0.5435851058800181, 0.5253428477129128, 0.22315417050934364, 0.4336939099486836, 0.40004228597123603, 0.6873424195788038, 0.6128266961795955]"
