Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Resnet34 Supervised Pre-trained Model,51,88.568,0.7603264199498364,83.96,0.8718389
Resnet34 Supervised Pre-trained Model,52,88.678,0.7595691296755506,83.81,0.8711691
Resnet34 Supervised Pre-trained Model,53,88.47,0.7630494189689226,83.86,0.87133396
Resnet34 Supervised Pre-trained Model,54,88.546,0.7593362209437143,83.86,0.87251806
Resnet34 Supervised Pre-trained Model,55,88.654,0.7569431020780597,83.76,0.871926
Resnet34 Supervised Pre-trained Model,56,88.41,0.7620089994672009,83.95,0.87099326
Resnet34 Supervised Pre-trained Model,57,88.528,0.7602181330971096,83.94,0.8711725
Resnet34 Supervised Pre-trained Model,58,88.558,0.7614259924120306,83.84,0.87207466
Resnet34 Supervised Pre-trained Model,59,88.606,0.759305920747235,83.89,0.8703994
Resnet34 Supervised Pre-trained Model,60,88.61,0.7564121929885786,83.81,0.8740588
Resnet34 Supervised Pre-trained Model,61,88.528,0.7610883946004121,83.85,0.8713144
Resnet34 Supervised Pre-trained Model,62,88.606,0.7596891805948809,83.64,0.8742214
Resnet34 Supervised Pre-trained Model,63,88.61,0.7602447867393494,83.89,0.87133765
Resnet34 Supervised Pre-trained Model,64,88.588,0.7594184562983111,83.79,0.8731348
Resnet34 Supervised Pre-trained Model,65,88.532,0.7610836352228814,83.88,0.87202656
Resnet34 Supervised Pre-trained Model,66,88.516,0.7608377233795498,83.92,0.8720887
Resnet34 Supervised Pre-trained Model,67,88.688,0.7595879830362852,83.98,0.8742497
Resnet34 Supervised Pre-trained Model,68,88.752,0.7566670676326508,83.93,0.8726055
Resnet34 Supervised Pre-trained Model,69,88.522,0.7586259143736661,83.82,0.8726274
Resnet34 Supervised Pre-trained Model,70,88.614,0.759317243038236,83.92,0.8702166
Resnet34 Supervised Pre-trained Model,71,88.792,0.7557617889340881,84.0,0.87254095
Resnet34 Supervised Pre-trained Model,72,88.542,0.759227032246797,83.77,0.8720197
Resnet34 Supervised Pre-trained Model,73,88.674,0.7590293064141822,83.87,0.87252873
Resnet34 Supervised Pre-trained Model,74,88.53,0.7591307140372293,83.78,0.8744361
Resnet34 Supervised Pre-trained Model,75,88.784,0.7578942109556759,83.86,0.870978
Resnet34 Supervised Pre-trained Model,76,88.612,0.7594547962288722,83.88,0.8741551
Resnet34 Supervised Pre-trained Model,77,88.648,0.7580947193038433,83.82,0.8721798
Resnet34 Supervised Pre-trained Model,78,88.412,0.7617143403233775,83.99,0.8714021
Resnet34 Supervised Pre-trained Model,79,88.664,0.7596094262264573,83.86,0.87189406
Resnet34 Supervised Pre-trained Model,80,88.608,0.7585101679462911,83.84,0.8749611
Resnet50 Supervised Pre-trained Model,1,45.898,1.6681458428692635,53.28,1.5855538
Resnet50 Supervised Pre-trained Model,2,59.358,1.3969206209377865,64.28,1.3000795
Resnet50 Supervised Pre-trained Model,3,66.02,1.2541043855954923,66.95,1.2281584
Resnet50 Supervised Pre-trained Model,4,69.106,1.1904867277730762,68.22,1.2206515
Resnet50 Supervised Pre-trained Model,5,71.436,1.1395861594878194,71.8,1.1323444
Resnet50 Supervised Pre-trained Model,6,73.7,1.0942090135401168,72.67,1.1334754
Resnet50 Supervised Pre-trained Model,7,75.274,1.0593078073943059,74.01,1.0967917
Resnet50 Supervised Pre-trained Model,8,76.432,1.0363808838302826,76.02,1.0542588
Resnet50 Supervised Pre-trained Model,9,77.646,1.0117143464210394,76.58,1.0357143
Resnet50 Supervised Pre-trained Model,10,78.574,0.9902127738803854,77.48,1.0199759
Resnet50 Supervised Pre-trained Model,11,82.672,0.8949048612123865,81.94,0.90858704
Resnet50 Supervised Pre-trained Model,12,83.492,0.8709609067958334,81.89,0.90365744
Resnet50 Supervised Pre-trained Model,13,84.094,0.860661808334653,82.54,0.8962312
Resnet50 Supervised Pre-trained Model,14,84.54,0.8507008680602168,82.62,0.89395374
Resnet50 Supervised Pre-trained Model,15,84.872,0.8426884694782364,83.08,0.8837513
Resnet50 Supervised Pre-trained Model,16,85.288,0.8359135436584882,82.96,0.89046556
Resnet50 Supervised Pre-trained Model,17,85.774,0.8246901536841527,82.72,0.9072333
Resnet50 Supervised Pre-trained Model,18,85.742,0.822967058100054,82.91,0.8885407
Resnet50 Supervised Pre-trained Model,19,85.98,0.8211647150156748,83.04,0.88774055
Resnet50 Supervised Pre-trained Model,20,86.218,0.8137127418652215,83.46,0.8902196
Resnet50 Supervised Pre-trained Model,21,86.848,0.8002979889550172,83.88,0.8750361
Resnet50 Supervised Pre-trained Model,22,86.768,0.7990052081130045,83.79,0.88336205
Resnet50 Supervised Pre-trained Model,23,86.816,0.8001914586862335,83.88,0.88073033
Resnet50 Supervised Pre-trained Model,24,87.026,0.794821737977245,83.95,0.8783619
Resnet50 Supervised Pre-trained Model,25,86.912,0.7999264818933004,84.05,0.8711424
Resnet50 Supervised Pre-trained Model,26,87.034,0.7949936414313743,84.04,0.879403
Resnet50 Supervised Pre-trained Model,27,87.036,0.795288177097545,83.93,0.8927376
Resnet50 Supervised Pre-trained Model,28,87.15,0.7921208294151384,84.16,0.8891869
Resnet50 Supervised Pre-trained Model,29,87.034,0.79344785167738,83.89,0.874085
Resnet50 Supervised Pre-trained Model,30,87.31,0.789394601074326,83.2,0.95235175
Resnet50 Supervised Pre-trained Model,31,87.366,0.7876672035897784,83.81,0.8959595
Resnet50 Supervised Pre-trained Model,32,87.122,0.7914009037834909,84.06,0.8893844
Resnet50 Supervised Pre-trained Model,33,87.148,0.7915169275020395,83.83,0.8986221
Resnet50 Supervised Pre-trained Model,34,87.344,0.7899857289955744,84.16,0.8769723
Resnet50 Supervised Pre-trained Model,35,87.08,0.7936813494433528,84.14,0.8841495
Resnet50 Supervised Pre-trained Model,36,87.39,0.7873163900107069,84.24,0.871954
Resnet50 Supervised Pre-trained Model,37,87.136,0.7919059662562807,84.32,0.878233
Resnet50 Supervised Pre-trained Model,38,87.16,0.7927731431048849,83.93,0.90049094
Resnet50 Supervised Pre-trained Model,39,87.124,0.7893559644594217,84.29,0.8760281
Resnet50 Supervised Pre-trained Model,40,87.224,0.7893894464158646,84.01,0.88651145
Resnet50 Supervised Pre-trained Model,41,87.174,0.7919708566592477,83.71,0.9085767
Resnet50 Supervised Pre-trained Model,42,87.416,0.7892433379007422,84.06,0.8892546
Resnet50 Supervised Pre-trained Model,43,87.388,0.7875053460335792,83.55,0.92130345
Resnet50 Supervised Pre-trained Model,44,87.25,0.787571016479941,84.1,0.8856044
Resnet50 Supervised Pre-trained Model,45,87.17,0.7884417738755951,84.17,0.876824
Resnet50 Supervised Pre-trained Model,46,87.418,0.7878641198053384,84.12,0.8735489
Resnet50 Supervised Pre-trained Model,47,87.392,0.7879750830743014,83.91,0.8847004
Resnet50 Supervised Pre-trained Model,48,87.304,0.7885892324130553,84.19,0.8806692
Resnet50 Supervised Pre-trained Model,49,87.294,0.7893791395380064,84.0,0.8919554
Resnet50 Supervised Pre-trained Model,50,87.59,0.7843383919552464,83.77,0.9000814
Resnet50 Supervised Pre-trained Model,51,87.364,0.7872015221039658,83.74,0.91634154
Resnet50 Supervised Pre-trained Model,52,87.158,0.7904320395816012,83.97,0.88573784
Resnet50 Supervised Pre-trained Model,53,87.376,0.7885495776410603,84.07,0.883138
Resnet50 Supervised Pre-trained Model,54,87.346,0.7891767419817503,84.0,0.89539045
Resnet50 Supervised Pre-trained Model,55,87.346,0.7876897393285162,83.99,0.8833661
Resnet50 Supervised Pre-trained Model,56,87.376,0.7887289245110338,83.85,0.9083667
Resnet50 Supervised Pre-trained Model,57,87.278,0.7884781465810888,84.18,0.87890756
Resnet50 Supervised Pre-trained Model,58,87.35,0.7895882757728362,83.9,0.9090615
Resnet50 Supervised Pre-trained Model,59,87.2,0.790603828247246,84.14,0.87862045
Resnet50 Supervised Pre-trained Model,60,87.258,0.7890140517898228,84.07,0.8781528
Resnet50 Supervised Pre-trained Model,61,87.258,0.7895793417835479,84.23,0.87064165
Resnet50 Supervised Pre-trained Model,62,87.376,0.7890151324479476,83.76,0.91986907
Resnet50 Supervised Pre-trained Model,63,87.328,0.7859002525544228,84.24,0.8791576
Resnet50 Supervised Pre-trained Model,64,87.3,0.7881507477187135,84.03,0.8971879
Resnet50 Supervised Pre-trained Model,65,87.204,0.7888408589850912,84.09,0.8767967
Resnet50 Supervised Pre-trained Model,66,87.422,0.7870199523313576,83.95,0.88102233
Resnet50 Supervised Pre-trained Model,67,87.244,0.78938148454632,84.1,0.87999886
Resnet50 Supervised Pre-trained Model,68,87.362,0.7888997111783917,84.17,0.87509984
Resnet50 Supervised Pre-trained Model,69,87.212,0.7916245151053914,83.99,0.8847135
Resnet50 Supervised Pre-trained Model,70,87.282,0.7901647217438349,84.24,0.88487667
Resnet50 Supervised Pre-trained Model,71,87.37,0.7868774656749442,83.67,0.9285108
Resnet50 Supervised Pre-trained Model,72,87.428,0.7867206043904394,84.16,0.87952834
Resnet50 Supervised Pre-trained Model,73,87.142,0.791342737424709,84.05,0.87608093
Resnet50 Supervised Pre-trained Model,74,87.336,0.7879590886023343,84.13,0.88299584
Resnet50 Supervised Pre-trained Model,75,87.326,0.7894501980308377,84.22,0.8790593
Resnet50 Supervised Pre-trained Model,76,87.318,0.7881631005145705,84.1,0.87933695
Resnet50 Supervised Pre-trained Model,77,87.362,0.7882285273593405,83.93,0.89654154
Resnet50 Supervised Pre-trained Model,78,87.232,0.7894335567493878,84.19,0.8751485
Resnet50 Supervised Pre-trained Model,79,87.404,0.7877180792791459,83.97,0.886808
Resnet50 Supervised Pre-trained Model,80,87.17,0.788795869826051,83.72,0.8996242
Resnet34 Supervised Randomly Initialized Model,1,26.768,2.125784514200352,37.09,1.9323044
Resnet34 Supervised Randomly Initialized Model,2,42.116,1.7247389963520763,44.13,1.751621
Resnet34 Supervised Randomly Initialized Model,3,51.688,1.539348961142323,56.34,1.4539375
Resnet34 Supervised Randomly Initialized Model,4,57.966,1.4171772719649098,54.43,1.6406809
Resnet34 Supervised Randomly Initialized Model,5,62.052,1.3399164042509426,65.75,1.4251771
Resnet34 Supervised Randomly Initialized Model,6,65.388,1.2658653774529771,69.09,1.1945443
Resnet34 Supervised Randomly Initialized Model,7,68.928,1.1931172898968163,70.63,1.2244378
Resnet34 Supervised Randomly Initialized Model,8,70.752,1.1532597214059757,73.24,1.1260846
Resnet34 Supervised Randomly Initialized Model,9,72.942,1.1077169407054286,74.11,1.0874996
Resnet34 Supervised Randomly Initialized Model,10,74.436,1.0728817786402105,74.66,1.0952541
Resnet34 Supervised Randomly Initialized Model,11,78.91,0.9713961579610625,79.88,0.96544784
Resnet34 Supervised Randomly Initialized Model,12,80.412,0.9387226456876301,80.0,0.963217
Resnet34 Supervised Randomly Initialized Model,13,81.114,0.9251480149795942,80.53,0.97164994
Resnet34 Supervised Randomly Initialized Model,14,81.48,0.9147194454737027,80.39,0.9449603
Resnet34 Supervised Randomly Initialized Model,15,81.93,0.9050990975726291,80.6,0.94275403
Resnet34 Supervised Randomly Initialized Model,16,82.326,0.8964042076674263,80.77,0.9494299
Resnet34 Supervised Randomly Initialized Model,17,82.796,0.8868018335393627,81.01,0.95883346
Resnet34 Supervised Randomly Initialized Model,18,83.414,0.8730406883122671,81.52,0.9370979
Resnet34 Supervised Randomly Initialized Model,19,83.658,0.8687869484162392,81.23,0.9387615
Resnet34 Supervised Randomly Initialized Model,20,83.95,0.8578128871100638,81.8,0.9207765
Resnet34 Supervised Randomly Initialized Model,21,85.156,0.8369776992236867,82.14,0.9277662
Resnet34 Supervised Randomly Initialized Model,22,85.276,0.8334697744120723,82.2,0.9196783
Resnet34 Supervised Randomly Initialized Model,23,85.412,0.8311158211334891,82.13,0.9454101
Resnet34 Supervised Randomly Initialized Model,24,85.48,0.8284461191852989,82.23,0.9216299
Resnet34 Supervised Randomly Initialized Model,25,85.544,0.8281570849821086,82.26,0.92753386
Resnet34 Supervised Randomly Initialized Model,26,85.812,0.8228982260160129,82.33,0.9261322
Resnet34 Supervised Randomly Initialized Model,27,85.776,0.8217353104325511,82.22,0.9513448
Resnet34 Supervised Randomly Initialized Model,28,85.714,0.8199137217553375,82.32,0.92158633
Resnet34 Supervised Randomly Initialized Model,29,85.808,0.8194874140917493,82.22,0.92379266
Resnet34 Supervised Randomly Initialized Model,30,86.018,0.8162212731588222,82.28,0.91438746
Resnet34 Supervised Randomly Initialized Model,31,86.128,0.8143727137609515,82.46,0.9153996
Resnet34 Supervised Randomly Initialized Model,32,85.862,0.8160794601416039,82.42,0.92029643
Resnet34 Supervised Randomly Initialized Model,33,86.12,0.8148834883709393,82.27,0.9574924
Resnet34 Supervised Randomly Initialized Model,34,86.182,0.8126134216937873,82.55,0.92894137
Resnet34 Supervised Randomly Initialized Model,35,86.192,0.814052316538818,82.36,0.9176727
Resnet34 Supervised Randomly Initialized Model,36,86.094,0.8130724376729687,82.42,0.91838574
Resnet34 Supervised Randomly Initialized Model,37,86.132,0.8153098003028909,82.41,0.9181071
Resnet34 Supervised Randomly Initialized Model,38,86.212,0.8124109069099816,82.25,0.93666625
Resnet34 Supervised Randomly Initialized Model,39,86.11,0.8143182186519399,82.47,0.91717005
Resnet34 Supervised Randomly Initialized Model,40,86.014,0.8144104148420837,82.2,0.9058041
Resnet34 Supervised Randomly Initialized Model,41,86.236,0.8131947936609273,82.29,0.9193746
Resnet34 Supervised Randomly Initialized Model,42,86.338,0.8103456809697553,82.4,0.9362251
Resnet34 Supervised Randomly Initialized Model,43,86.336,0.8102018755415211,82.45,0.93388057
Resnet34 Supervised Randomly Initialized Model,44,86.192,0.8099407175617754,82.36,0.9202572
Resnet34 Supervised Randomly Initialized Model,45,86.212,0.811562415279086,82.25,0.9410784
Resnet34 Supervised Randomly Initialized Model,46,86.08,0.8153017440720287,82.36,0.92911166
Resnet34 Supervised Randomly Initialized Model,47,86.078,0.8129284444367489,82.39,0.96302676
Resnet34 Supervised Randomly Initialized Model,48,86.128,0.8116902326378981,82.38,0.9349447
Resnet34 Supervised Randomly Initialized Model,49,86.084,0.8125844782270739,82.33,0.9143859
Resnet34 Supervised Randomly Initialized Model,50,86.028,0.8125155530012477,82.23,0.92505735
Resnet34 Supervised Randomly Initialized Model,51,86.154,0.8156672383818175,82.23,0.9029689
Resnet34 Supervised Randomly Initialized Model,52,86.23,0.813782677626061,82.36,0.9243989
Resnet34 Supervised Randomly Initialized Model,53,86.23,0.8119608241578807,82.28,0.9414314
Resnet34 Supervised Randomly Initialized Model,54,86.222,0.812588304509897,82.32,0.938749
Resnet34 Supervised Randomly Initialized Model,55,86.3,0.8107212603549518,82.47,0.9360252
Resnet34 Supervised Randomly Initialized Model,56,86.076,0.8139943578054228,82.41,0.9128982
Resnet34 Supervised Randomly Initialized Model,57,86.206,0.8134884709287482,82.4,0.9239196
Resnet34 Supervised Randomly Initialized Model,58,86.076,0.8136126937158882,82.44,0.9328069
Resnet34 Supervised Randomly Initialized Model,59,86.294,0.8103434688904706,82.46,0.91902286
Resnet34 Supervised Randomly Initialized Model,60,86.13,0.8147878253551395,82.42,0.9183277
Resnet34 Supervised Randomly Initialized Model,61,86.012,0.8146479491077726,82.37,0.9288019
Resnet34 Supervised Randomly Initialized Model,62,86.162,0.8144522798640649,82.32,0.9161717
Resnet34 Supervised Randomly Initialized Model,63,86.356,0.8097542219454675,82.35,0.9261569
Resnet34 Supervised Randomly Initialized Model,64,86.15,0.813644105973451,82.32,0.9327811
Resnet34 Supervised Randomly Initialized Model,65,86.204,0.8118712671882357,82.43,0.9264344
Resnet34 Supervised Randomly Initialized Model,66,86.212,0.813594078011525,82.32,0.93488055
Resnet34 Supervised Randomly Initialized Model,67,86.134,0.8138947156079285,82.42,0.9623995
Resnet34 Supervised Randomly Initialized Model,68,86.208,0.813802774604934,82.4,0.9321454
Resnet34 Supervised Randomly Initialized Model,69,86.122,0.813121222169198,82.32,0.9136951
Resnet34 Supervised Randomly Initialized Model,70,86.482,0.809201761737199,82.33,0.927466
Resnet34 Supervised Randomly Initialized Model,71,86.268,0.8131422168763397,82.16,0.93174595
Resnet34 Supervised Randomly Initialized Model,72,86.168,0.813851236992175,82.2,0.91450095
Resnet34 Supervised Randomly Initialized Model,73,86.08,0.8126488853903377,82.42,0.9124348
Resnet34 Supervised Randomly Initialized Model,74,86.406,0.8106327405975907,82.57,0.9327664
Resnet34 Supervised Randomly Initialized Model,75,86.252,0.8119380285063058,82.4,0.9384586
Resnet34 Supervised Randomly Initialized Model,76,86.146,0.8145733141838132,82.36,0.93845063
Resnet34 Supervised Randomly Initialized Model,77,86.194,0.811006613552113,82.31,0.9264452
Resnet34 Supervised Randomly Initialized Model,78,86.312,0.8107821540454464,82.31,0.926816
Resnet34 Supervised Randomly Initialized Model,79,86.246,0.8109025793612156,82.35,0.9279882
Resnet34 Supervised Randomly Initialized Model,80,86.222,0.8134779338641545,82.27,0.922359
Resnet50 Supervised Randomly Initialized Model,1,22.612,2.480014897063565,33.73,1.890403
Resnet50 Supervised Randomly Initialized Model,2,36.2,1.8392052077271444,41.22,1.7575157
Resnet50 Supervised Randomly Initialized Model,3,44.074,1.682437154947949,48.8,1.6311326
Resnet50 Supervised Randomly Initialized Model,4,50.42,1.570148271977749,53.66,1.6149327
Resnet50 Supervised Randomly Initialized Model,5,54.486,1.4902483151696833,55.57,1.5353422
Resnet50 Supervised Randomly Initialized Model,6,57.654,1.4267261122803554,58.54,1.4247773
Resnet50 Supervised Randomly Initialized Model,7,61.406,1.3437155661985392,61.84,1.4395118
Resnet50 Supervised Randomly Initialized Model,8,64.534,1.2844392146600787,64.81,1.2908766
Resnet50 Supervised Randomly Initialized Model,9,66.174,1.2501446743450506,66.95,1.4099437
Resnet50 Supervised Randomly Initialized Model,10,66.438,1.2469724630150953,63.89,1.4162748
Resnet50 Supervised Randomly Initialized Model,11,72.124,1.1208039516073358,74.71,1.1085515
Resnet50 Supervised Randomly Initialized Model,12,74.652,1.0635556596929154,74.86,1.1091939
Resnet50 Supervised Randomly Initialized Model,13,75.932,1.0360491669086545,76.74,1.0680234
Resnet50 Supervised Randomly Initialized Model,14,76.346,1.0278281115205086,76.59,1.0444956
Resnet50 Supervised Randomly Initialized Model,15,77.426,1.0077055323764186,77.63,1.0285178
Resnet50 Supervised Randomly Initialized Model,16,77.552,0.9980410390802662,77.33,1.0419993
Resnet50 Supervised Randomly Initialized Model,17,78.122,0.9897873098283168,73.74,1.3912623
Resnet50 Supervised Randomly Initialized Model,18,78.868,0.9726596499038169,78.33,1.1545655
Resnet50 Supervised Randomly Initialized Model,19,78.668,0.9793541780518144,78.42,1.0398589
Resnet50 Supervised Randomly Initialized Model,20,79.494,0.9625890700103682,77.32,1.0811073
Resnet50 Supervised Randomly Initialized Model,21,80.38,0.9385469635124402,78.71,1.1244376
Resnet50 Supervised Randomly Initialized Model,22,80.886,0.9208573784364764,79.21,1.0599083
Resnet50 Supervised Randomly Initialized Model,23,81.516,0.9139362508073792,78.88,1.1717021
Resnet50 Supervised Randomly Initialized Model,24,81.396,0.9149881508344274,79.7,1.0286298
Resnet50 Supervised Randomly Initialized Model,25,81.786,0.9078278969925688,79.92,1.0182314
Resnet50 Supervised Randomly Initialized Model,26,81.94,0.9052114163518257,79.62,1.0818112
Resnet50 Supervised Randomly Initialized Model,27,82.226,0.9005960479111927,79.22,1.3438877
Resnet50 Supervised Randomly Initialized Model,28,82.16,0.898456962669597,79.98,1.0910797
Resnet50 Supervised Randomly Initialized Model,29,82.122,0.8970690644000803,80.31,1.0252887
Resnet50 Supervised Randomly Initialized Model,30,82.31,0.897231799562264,80.13,1.132082
Resnet50 Supervised Randomly Initialized Model,31,82.312,0.8940062010684586,80.11,1.1523632
Resnet50 Supervised Randomly Initialized Model,32,82.57,0.8902316076676254,80.16,1.1593341
Resnet50 Supervised Randomly Initialized Model,33,82.948,0.886010552763634,79.88,1.3316287
Resnet50 Supervised Randomly Initialized Model,34,82.364,0.8926838919939593,80.1,1.2263806
Resnet50 Supervised Randomly Initialized Model,35,82.526,0.8888004881036861,80.1,1.0639528
Resnet50 Supervised Randomly Initialized Model,36,82.672,0.8873101634442654,80.14,1.1303309
Resnet50 Supervised Randomly Initialized Model,37,82.718,0.8887192190760542,80.05,1.1282398
Resnet50 Supervised Randomly Initialized Model,38,82.676,0.8883162374081819,79.97,1.3011049
Resnet50 Supervised Randomly Initialized Model,39,82.662,0.8875462917415687,80.26,1.0707661
Resnet50 Supervised Randomly Initialized Model,40,82.58,0.8881776848107653,80.2,1.1416191
Resnet50 Supervised Randomly Initialized Model,41,82.744,0.8842933647467962,80.37,1.0887043
Resnet50 Supervised Randomly Initialized Model,42,82.854,0.884243336479987,80.18,1.22684
Resnet50 Supervised Randomly Initialized Model,43,82.868,0.8865206898630732,80.25,1.1000006
Resnet50 Supervised Randomly Initialized Model,44,82.684,0.8877657968979662,80.35,1.0552921
Resnet50 Supervised Randomly Initialized Model,45,82.644,0.8879480235411993,80.05,1.2295301
Resnet50 Supervised Randomly Initialized Model,46,82.846,0.8858063181342981,80.52,1.0007768
Resnet50 Supervised Randomly Initialized Model,47,82.708,0.8865268696909365,80.21,1.084914
Resnet50 Supervised Randomly Initialized Model,48,82.786,0.8855838557643354,80.24,1.0814484
Resnet50 Supervised Randomly Initialized Model,49,82.65,0.8880291652801396,80.26,1.2047856
Resnet50 Supervised Randomly Initialized Model,50,82.934,0.8862158727767827,80.43,1.0311036
Resnet50 Supervised Randomly Initialized Model,51,82.644,0.886019820142585,80.19,1.1651597
Resnet50 Supervised Randomly Initialized Model,52,82.56,0.8877663598645984,80.21,1.1624483
Resnet50 Supervised Randomly Initialized Model,53,82.856,0.8872051751217269,80.27,1.1350754
Resnet50 Supervised Randomly Initialized Model,54,82.718,0.8897720331426167,80.03,1.3368474
Resnet50 Supervised Randomly Initialized Model,55,82.71,0.8854274332066021,80.26,1.1171691
Resnet50 Supervised Randomly Initialized Model,56,82.794,0.8864802193763616,79.72,1.5327748
Resnet50 Supervised Randomly Initialized Model,57,82.698,0.8878942694505463,80.03,1.2652947
Resnet50 Supervised Randomly Initialized Model,58,82.768,0.8865809862875877,79.6,1.5001636
Resnet50 Supervised Randomly Initialized Model,59,82.664,0.8866184782189177,80.19,1.1238791
Resnet50 Supervised Randomly Initialized Model,60,82.668,0.8863406563963732,80.06,1.1636184
Resnet50 Supervised Randomly Initialized Model,61,82.704,0.8883205444916434,80.17,1.1914071
Resnet50 Supervised Randomly Initialized Model,62,82.452,0.8895652533492164,80.5,1.0706761
Resnet50 Supervised Randomly Initialized Model,63,82.634,0.8869362395742665,79.97,1.2652363
Resnet50 Supervised Randomly Initialized Model,64,82.57,0.8888496209288497,80.19,1.0713304
Resnet50 Supervised Randomly Initialized Model,65,82.64,0.890004443390595,80.35,1.0395973
Resnet50 Supervised Randomly Initialized Model,66,82.946,0.882562503637865,80.27,1.1595429
Resnet50 Supervised Randomly Initialized Model,67,82.854,0.8870841580278733,80.22,1.1823242
Resnet50 Supervised Randomly Initialized Model,68,82.86,0.8876559944713817,80.17,1.1612784
Resnet50 Supervised Randomly Initialized Model,69,82.516,0.888201575907295,80.41,1.1029156
Resnet50 Supervised Randomly Initialized Model,70,82.898,0.8839435975265015,80.23,1.1602836
Resnet50 Supervised Randomly Initialized Model,71,82.732,0.8852059048459963,80.1,1.1682115
Resnet50 Supervised Randomly Initialized Model,72,82.572,0.8887196831081224,80.14,1.1717556
Resnet50 Supervised Randomly Initialized Model,73,82.688,0.8877187903274966,80.13,1.1668369
Resnet50 Supervised Randomly Initialized Model,74,82.666,0.8883805954852677,80.28,1.1801126
Resnet50 Supervised Randomly Initialized Model,75,82.878,0.886515924235439,80.4,1.0753243
Resnet50 Supervised Randomly Initialized Model,76,82.672,0.8872283003519258,80.34,1.0464875
Resnet50 Supervised Randomly Initialized Model,77,82.516,0.8885200898665602,80.27,1.090413
Resnet50 Supervised Randomly Initialized Model,78,82.732,0.885362188681922,80.3,1.1759359
Resnet50 Supervised Randomly Initialized Model,79,82.762,0.8872711313959888,80.04,1.3037596
Resnet50 Supervised Randomly Initialized Model,80,82.596,0.889509712796077,80.3,1.1049142
