Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Random Init Model Sample Per Class 400,9,39.5,1.8274760879576206,36.58,4.0771804
Random Init Model Sample Per Class 400,10,41.55,1.7410516180098057,38.32,1.8261725
Random Init Model Sample Per Class 400,11,42.55,1.7182439267635345,41.42,1.8038573
Random Init Model Sample Per Class 400,12,42.85,1.7151386737823486,41.64,1.7448188
Random Init Model Sample Per Class 400,13,45.675,1.6625159941613674,43.12,1.7586031
Random Init Model Sample Per Class 400,14,47.675,1.6324421875178814,47.21,1.679982
Random Init Model Sample Per Class 400,15,48.75,1.5914175882935524,47.67,1.6373863
Random Init Model Sample Per Class 400,16,51.45,1.530947495251894,51.28,1.5541631
Random Init Model Sample Per Class 400,17,55.75,1.4609128758311272,52.57,1.518116
Random Init Model Sample Per Class 400,18,55.85,1.4489047713577747,52.41,1.5307037
Random Init Model Sample Per Class 400,19,55.9,1.4321144595742226,52.96,1.5119663
Random Init Model Sample Per Class 400,20,58.275,1.4139997325837612,53.42,1.5407264
Random Init Model Sample Per Class 400,21,57.825,1.4126513227820396,53.49,1.5127956
Random Init Model Sample Per Class 400,22,59.275,1.3939377181231976,54.5,1.4964333
Random Init Model Sample Per Class 400,23,59.15,1.3840984366834164,53.98,1.5028355
Random Init Model Sample Per Class 400,24,59.675,1.3549647144973278,54.6,1.5014718
Random Init Model Sample Per Class 400,25,61.075,1.3594800420105457,54.73,1.494808
Random Init Model Sample Per Class 400,26,61.025,1.348954901099205,54.61,1.5046222
Random Init Model Sample Per Class 400,27,60.85,1.3469408266246319,55.61,1.4851906
Random Init Model Sample Per Class 400,28,61.9,1.3370910808444023,55.22,1.4787748
Random Init Model Sample Per Class 400,29,61.45,1.3117915950715542,56.4,1.4690325
Random Init Model Sample Per Class 400,30,63.6,1.293888546526432,56.46,1.4737794
Random Init Model Sample Per Class 400,31,65.35,1.2682611905038357,56.64,1.4722745
Random Init Model Sample Per Class 400,32,65.525,1.2464922927320004,56.57,1.4711589
Random Init Model Sample Per Class 400,33,66.2,1.2463136799633503,56.55,1.4758276
Random Init Model Sample Per Class 400,34,66.45,1.2571348771452904,57.17,1.4708171
Random Init Model Sample Per Class 400,35,66.225,1.244933396577835,57.07,1.4586115
Random Init Model Sample Per Class 400,36,66.65,1.2290952689945698,56.83,1.4658705
Random Init Model Sample Per Class 400,37,66.15,1.2443694062530994,56.81,1.4645457
Random Init Model Sample Per Class 400,38,66.5,1.2421796582639217,56.91,1.4671041
Random Init Model Sample Per Class 400,39,66.725,1.223024919629097,56.73,1.4687852
Random Init Model Sample Per Class 400,40,67.525,1.2249962463974953,56.92,1.4725678
Random Init Model Sample Per Class 400,41,67.25,1.2197032906115055,57.19,1.4699799
Random Init Model Sample Per Class 400,42,66.925,1.2163617946207523,57.59,1.4579839
Random Init Model Sample Per Class 400,43,66.55,1.2240548729896545,57.03,1.4735092
Random Init Model Sample Per Class 400,44,67.025,1.2253710366785526,57.28,1.4740798
Random Init Model Sample Per Class 400,45,66.825,1.2186210677027702,57.42,1.4594765
Random Init Model Sample Per Class 400,46,68.0,1.203945904970169,57.28,1.4679424
Random Init Model Sample Per Class 400,47,67.9,1.2128422893583775,57.18,1.4632092
Random Init Model Sample Per Class 400,48,67.825,1.2096262127161026,57.33,1.468319
Random Init Model Sample Per Class 400,49,67.725,1.2122564390301704,57.51,1.4652047
Random Init Model Sample Per Class 400,50,67.225,1.2123248279094696,57.51,1.4632642
Random Init Model Sample Per Class 400,51,67.9,1.2175895161926746,57.23,1.4754342
Random Init Model Sample Per Class 400,52,67.375,1.2073024846613407,57.12,1.4727678
Random Init Model Sample Per Class 400,53,68.175,1.212887056171894,57.29,1.4714655
Random Init Model Sample Per Class 400,54,68.375,1.2067678458988667,57.48,1.4686911
Random Init Model Sample Per Class 400,55,68.2,1.205581933259964,57.37,1.4631275
Random Init Model Sample Per Class 400,56,67.65,1.201565720140934,57.51,1.4709649
Random Init Model Sample Per Class 400,57,68.175,1.2047377936542034,57.52,1.4642091
Random Init Model Sample Per Class 400,58,68.8,1.2065532729029655,57.41,1.4646728
Random Init Model Sample Per Class 400,59,67.925,1.210218831896782,57.54,1.4662936
Random Init Model Sample Per Class 400,60,68.7,1.2005884610116482,57.58,1.466198
Random Init Model Sample Per Class 400,61,67.325,1.2117509320378304,57.31,1.463059
Random Init Model Sample Per Class 400,62,67.625,1.198857817798853,57.34,1.4732556
Random Init Model Sample Per Class 400,63,67.475,1.2126650512218475,57.32,1.4646318
Random Init Model Sample Per Class 400,64,68.325,1.2060761637985706,57.53,1.4629639
Random Init Model Sample Per Class 400,65,67.825,1.1971927657723427,57.44,1.4667891
Random Init Model Sample Per Class 400,66,68.55,1.2067575938999653,57.49,1.4616709
Random Init Model Sample Per Class 400,67,68.025,1.1987689584493637,57.17,1.4670014
Random Init Model Sample Per Class 400,68,67.95,1.2038506679236889,57.21,1.4706978
Random Init Model Sample Per Class 400,69,68.5,1.1985284462571144,57.15,1.4670918
Random Init Model Sample Per Class 400,70,66.95,1.2255417220294476,57.61,1.4635626
Random Init Model Sample Per Class 400,71,67.6,1.207314245402813,57.4,1.4698031
Random Init Model Sample Per Class 400,72,67.925,1.2094782032072544,57.56,1.4613767
Random Init Model Sample Per Class 400,73,67.7,1.1935185380280018,57.47,1.4672372
Random Init Model Sample Per Class 400,74,68.15,1.2099356688559055,57.08,1.4729502
Random Init Model Sample Per Class 400,75,67.8,1.207356944680214,57.41,1.4714513
Random Init Model Sample Per Class 400,76,67.625,1.2093553580343723,57.14,1.4750746
Random Init Model Sample Per Class 400,77,68.825,1.1880291551351547,57.5,1.4636807
Random Init Model Sample Per Class 400,78,67.5,1.2054075971245766,57.3,1.4634002
Random Init Model Sample Per Class 400,79,68.425,1.201079361140728,57.53,1.4656016
Random Init Model Sample Per Class 400,80,67.55,1.206520214676857,57.47,1.4719691
Pre-trained Model Sample Per Class 700,1,27.2,2.0194053064693103,33.73,1.8931118
Pre-trained Model Sample Per Class 700,2,37.32857142857143,1.8252674297852949,39.63,1.7719465
Pre-trained Model Sample Per Class 700,3,42.25714285714286,1.726174155148593,43.01,1.7365755
Pre-trained Model Sample Per Class 700,4,44.357142857142854,1.6802782773971559,44.51,1.6823355
Pre-trained Model Sample Per Class 700,5,46.44285714285714,1.6351018688895487,47.22,1.6326523
Pre-trained Model Sample Per Class 700,6,47.5,1.610642537203702,48.63,1.6044344
Pre-trained Model Sample Per Class 700,7,48.58571428571429,1.6055372606624256,48.84,1.5993255
Pre-trained Model Sample Per Class 700,8,48.65714285714286,1.5904223377054387,50.11,1.5722512
Pre-trained Model Sample Per Class 700,9,50.41428571428571,1.5681239063089545,49.22,1.5979536
Pre-trained Model Sample Per Class 700,10,50.17142857142857,1.5623080795461481,51.27,1.5500947
Pre-trained Model Sample Per Class 700,11,50.98571428571429,1.5547260652888906,50.84,1.5719179
Pre-trained Model Sample Per Class 700,12,52.357142857142854,1.5404670238494873,50.83,1.5642333
Pre-trained Model Sample Per Class 700,13,51.5,1.542815433848988,50.81,1.5663443
Pre-trained Model Sample Per Class 700,14,52.67142857142857,1.5254686572334983,51.85,1.5478185
Pre-trained Model Sample Per Class 700,15,52.15714285714286,1.531752254746177,50.99,1.555206
Pre-trained Model Sample Per Class 700,16,53.72857142857143,1.4879084782166914,54.08,1.4992299
Pre-trained Model Sample Per Class 700,17,54.957142857142856,1.4685991699045355,54.2,1.4941046
Pre-trained Model Sample Per Class 700,18,55.2,1.4552891687913374,54.67,1.4916825
Pre-trained Model Sample Per Class 700,19,55.77142857142857,1.4525089957497337,54.67,1.4832599
Pre-trained Model Sample Per Class 700,20,55.17142857142857,1.4573398048227484,55.01,1.486345
Pre-trained Model Sample Per Class 700,21,55.32857142857143,1.4574722051620483,55.0,1.4809906
Pre-trained Model Sample Per Class 700,22,55.628571428571426,1.448280109058727,54.58,1.4813197
Pre-trained Model Sample Per Class 700,23,56.4,1.4316622083837336,54.52,1.4870172
Pre-trained Model Sample Per Class 700,24,56.628571428571426,1.4445333805951206,55.06,1.480077
Pre-trained Model Sample Per Class 700,25,55.94285714285714,1.4382637132297862,54.78,1.4789332
Pre-trained Model Sample Per Class 700,26,56.42857142857143,1.440105466409163,55.22,1.4744643
Pre-trained Model Sample Per Class 700,27,56.385714285714286,1.43694345517592,55.05,1.4751447
Pre-trained Model Sample Per Class 700,28,55.81428571428572,1.43056679205461,54.96,1.4820093
Pre-trained Model Sample Per Class 700,29,57.2,1.4263170849193225,55.2,1.4800488
Pre-trained Model Sample Per Class 700,30,56.5,1.429701560193842,55.18,1.4743123
Pre-trained Model Sample Per Class 700,31,57.08571428571429,1.4200344172391024,55.25,1.4695708
Pre-trained Model Sample Per Class 700,32,57.55714285714286,1.4147038112987171,55.17,1.4723325
Pre-trained Model Sample Per Class 700,33,57.41428571428571,1.414408261125738,55.17,1.4735811
Pre-trained Model Sample Per Class 700,34,57.05714285714286,1.4194551619616422,55.33,1.4709963
Pre-trained Model Sample Per Class 700,35,56.628571428571426,1.4217972321943804,55.37,1.4730817
Pre-trained Model Sample Per Class 700,36,56.7,1.4188549648631703,55.55,1.4725227
Pre-trained Model Sample Per Class 700,37,56.885714285714286,1.4118801962245595,55.47,1.4688189
Pre-trained Model Sample Per Class 700,38,57.17142857142857,1.4192634279077703,55.0,1.4719698
Pre-trained Model Sample Per Class 700,39,56.857142857142854,1.4221011877059937,55.33,1.4704913
Pre-trained Model Sample Per Class 700,40,57.32857142857143,1.4222163482145829,55.41,1.4685751
Pre-trained Model Sample Per Class 700,41,57.02857142857143,1.4159484733234753,55.32,1.4720387
Pre-trained Model Sample Per Class 700,42,57.8,1.410884404182434,55.05,1.4780121
Pre-trained Model Sample Per Class 700,43,56.97142857142857,1.4194054170088335,55.4,1.4705824
Pre-trained Model Sample Per Class 700,44,57.114285714285714,1.4263104937293314,55.61,1.469148
Pre-trained Model Sample Per Class 700,45,57.614285714285714,1.415540424260226,55.33,1.4710662
Pre-trained Model Sample Per Class 700,46,57.542857142857144,1.4216201045296408,55.28,1.4726384
Pre-trained Model Sample Per Class 700,47,57.542857142857144,1.4165388930927623,55.14,1.471855
Pre-trained Model Sample Per Class 700,48,57.957142857142856,1.4023683764717796,55.5,1.4712341
Pre-trained Model Sample Per Class 700,49,56.9,1.416914835843173,55.32,1.471038
Pre-trained Model Sample Per Class 700,50,57.77142857142857,1.4191137097098612,55.24,1.4697319
Pre-trained Model Sample Per Class 700,51,56.0,1.4240140394731002,55.41,1.470363
Pre-trained Model Sample Per Class 700,52,57.47142857142857,1.4127840453928167,55.35,1.4733759
Pre-trained Model Sample Per Class 700,53,57.75714285714286,1.4162919196215542,55.28,1.4705337
Pre-trained Model Sample Per Class 700,54,57.77142857142857,1.4121841018850154,55.38,1.4694419
Pre-trained Model Sample Per Class 700,55,57.6,1.412290527603843,55.35,1.4707658
Pre-trained Model Sample Per Class 700,56,57.3,1.4144071622328325,55.49,1.4720383
Pre-trained Model Sample Per Class 700,57,57.7,1.4060254205356946,55.26,1.4721588
Pre-trained Model Sample Per Class 700,58,57.72857142857143,1.413375787301497,55.55,1.4689051
Pre-trained Model Sample Per Class 700,59,58.27142857142857,1.4059645999561656,55.5,1.4680012
Pre-trained Model Sample Per Class 700,60,58.07142857142857,1.4016199068589643,55.34,1.472766
Pre-trained Model Sample Per Class 700,61,57.628571428571426,1.416564696485346,55.43,1.4691577
Pre-trained Model Sample Per Class 700,62,57.542857142857144,1.4098629821430553,55.29,1.4700525
Pre-trained Model Sample Per Class 700,63,57.7,1.4109990033236417,55.28,1.4704939
Pre-trained Model Sample Per Class 700,64,57.47142857142857,1.416263549978083,55.39,1.469004
Pre-trained Model Sample Per Class 700,65,57.285714285714285,1.419392600926486,55.44,1.4691812
Pre-trained Model Sample Per Class 700,66,57.4,1.414656004038724,55.39,1.4707317
Pre-trained Model Sample Per Class 700,67,57.15714285714286,1.4192734956741333,55.17,1.4712627
Pre-trained Model Sample Per Class 700,68,56.871428571428574,1.4198272835124623,55.33,1.4706451
Pre-trained Model Sample Per Class 700,69,57.81428571428572,1.4147597377950496,55.42,1.468545
Pre-trained Model Sample Per Class 700,70,57.9,1.4075059565630825,55.29,1.4726012
Pre-trained Model Sample Per Class 700,71,56.91428571428571,1.4188070622357456,55.19,1.475075
Pre-trained Model Sample Per Class 700,72,57.785714285714285,1.415826433355158,55.43,1.4708848
Pre-trained Model Sample Per Class 700,73,57.857142857142854,1.410012802210721,55.34,1.4700398
Pre-trained Model Sample Per Class 700,74,57.58571428571429,1.4147686113010753,55.43,1.4718403
Pre-trained Model Sample Per Class 700,75,57.871428571428574,1.4048799341375178,55.34,1.4700028
Pre-trained Model Sample Per Class 700,76,56.72857142857143,1.424200801415877,55.44,1.4694952
Pre-trained Model Sample Per Class 700,77,57.871428571428574,1.4062275431372904,55.34,1.4691309
Pre-trained Model Sample Per Class 700,78,56.97142857142857,1.4269724824211814,55.27,1.4703969
Pre-trained Model Sample Per Class 700,79,57.31428571428572,1.4146149852059104,55.52,1.4670113
Pre-trained Model Sample Per Class 700,80,57.785714285714285,1.4060689275914973,55.49,1.4718425
Random Init Model Sample Per Class 700,1,18.185714285714287,2.5062024333260275,25.86,2.341975
Random Init Model Sample Per Class 700,2,26.857142857142858,2.0787714221260765,30.27,1.9883802
Random Init Model Sample Per Class 700,3,31.2,1.9940586306832053,33.61,2.8078783
Random Init Model Sample Per Class 700,4,34.2,1.9499180707064543,31.22,3.2010038
Random Init Model Sample Per Class 700,5,37.285714285714285,1.8410032857548106,39.2,1.8290957
Random Init Model Sample Per Class 700,6,39.871428571428574,1.7978349360552701,41.97,1.7882199
Random Init Model Sample Per Class 700,7,41.385714285714286,1.7669833768497814,38.81,1.7948213
Random Init Model Sample Per Class 700,8,42.05714285714286,1.71822500445626,43.95,1.6683589
Random Init Model Sample Per Class 700,9,44.77142857142857,1.6693587346510455,44.02,1.7057172
Random Init Model Sample Per Class 700,10,47.41428571428571,1.6193689541383223,45.32,1.7024649
Random Init Model Sample Per Class 700,11,48.9,1.5992088252847845,49.64,1.597051
Random Init Model Sample Per Class 700,12,49.48571428571429,1.5685598265041005,51.04,1.5545466
Random Init Model Sample Per Class 700,13,52.8,1.5270506273616444,51.68,1.5465709
Random Init Model Sample Per Class 700,14,53.72857142857143,1.4962546218525279,51.37,1.5577363
Random Init Model Sample Per Class 700,15,55.5,1.459743746844205,54.87,1.5616506
Random Init Model Sample Per Class 700,16,60.65714285714286,1.3589203877882523,59.79,1.3796324
Random Init Model Sample Per Class 700,17,62.68571428571428,1.3031015179374001,60.58,1.3695045
Random Init Model Sample Per Class 700,18,64.3,1.2852109627290205,61.69,1.3499078
Random Init Model Sample Per Class 700,19,64.94285714285714,1.2683198777112095,61.9,1.348061
Random Init Model Sample Per Class 700,20,65.47142857142858,1.2513631994074041,62.49,1.3407954
Random Init Model Sample Per Class 700,21,66.2,1.2343638225035234,62.34,1.3354832
Random Init Model Sample Per Class 700,22,67.35714285714286,1.2253932909532026,62.7,1.336245
Random Init Model Sample Per Class 700,23,66.94285714285714,1.2110246419906616,63.51,1.3220757
Random Init Model Sample Per Class 700,24,68.38571428571429,1.1998370192267678,63.82,1.3109573
Random Init Model Sample Per Class 700,25,68.22857142857143,1.1903290629386902,64.08,1.3040302
Random Init Model Sample Per Class 700,26,69.47142857142858,1.1691181269558992,63.82,1.3194519
Random Init Model Sample Per Class 700,27,70.57142857142857,1.1568075375123457,63.69,1.3211433
Random Init Model Sample Per Class 700,28,70.34285714285714,1.1486721775748514,64.17,1.3129385
Random Init Model Sample Per Class 700,29,70.57142857142857,1.1494262088428844,64.86,1.2936637
Random Init Model Sample Per Class 700,30,71.27142857142857,1.13019605549899,64.95,1.2931691
Random Init Model Sample Per Class 700,31,73.22857142857143,1.0937327460809187,65.69,1.2733879
Random Init Model Sample Per Class 700,32,73.57142857142857,1.0895834825255655,66.01,1.2748786
Random Init Model Sample Per Class 700,33,74.15714285714286,1.081784312291579,66.13,1.2766895
Random Init Model Sample Per Class 700,34,74.52857142857142,1.0685100913047791,66.31,1.2816052
Random Init Model Sample Per Class 700,35,74.31428571428572,1.0743856180797924,65.99,1.280184
Random Init Model Sample Per Class 700,36,74.75714285714285,1.0611625649712302,66.18,1.278524
Random Init Model Sample Per Class 700,37,74.84285714285714,1.0625764261592519,66.14,1.2776119
Random Init Model Sample Per Class 700,38,75.31428571428572,1.0556129000403665,66.28,1.2778547
Random Init Model Sample Per Class 700,39,75.05714285714286,1.0646498723463578,66.1,1.2813307
Random Init Model Sample Per Class 700,40,75.34285714285714,1.0504848404364153,66.37,1.2783644
Random Init Model Sample Per Class 700,41,75.77142857142857,1.0507920319383794,66.05,1.2782247
Random Init Model Sample Per Class 700,42,75.6,1.0504326679489828,66.27,1.2769547
Random Init Model Sample Per Class 700,43,75.87142857142857,1.044507092779333,66.11,1.2766596
Random Init Model Sample Per Class 700,44,75.94285714285714,1.0415115453980186,66.24,1.2795101
Random Init Model Sample Per Class 700,45,75.72857142857143,1.0448289795355363,66.16,1.2804421
Random Init Model Sample Per Class 700,46,76.21428571428571,1.0337905352765864,66.36,1.2777648
Random Init Model Sample Per Class 700,47,75.94285714285714,1.0436983867125078,66.33,1.2874775
Random Init Model Sample Per Class 700,48,76.21428571428571,1.0386562130667947,66.35,1.2785032
Random Init Model Sample Per Class 700,49,76.01428571428572,1.0342502117156982,66.43,1.279538
Random Init Model Sample Per Class 700,50,76.28571428571429,1.0352131507613442,66.15,1.2814736
Random Init Model Sample Per Class 700,51,75.82857142857142,1.0329979929057034,66.27,1.2779562
Random Init Model Sample Per Class 700,52,76.57142857142857,1.0297074859792537,66.21,1.2816138
Random Init Model Sample Per Class 700,53,76.0,1.0309527093713933,66.46,1.2801063
Random Init Model Sample Per Class 700,54,76.64285714285714,1.0305475039915606,66.42,1.2769699
Random Init Model Sample Per Class 700,55,75.82857142857142,1.0338620879433371,66.46,1.2758461
Random Init Model Sample Per Class 700,56,75.61428571428571,1.0404763579368592,66.28,1.276706
Random Init Model Sample Per Class 700,57,75.5,1.0467533740130337,66.45,1.2771266
Random Init Model Sample Per Class 700,58,76.1,1.0395316308194942,66.48,1.2774099
Random Init Model Sample Per Class 700,59,75.48571428571428,1.0357722184874796,66.36,1.2773894
Random Init Model Sample Per Class 700,60,76.02857142857142,1.0357237653298812,66.31,1.2790656
Random Init Model Sample Per Class 700,61,76.02857142857142,1.0297673550519075,66.38,1.2843177
Random Init Model Sample Per Class 700,62,76.54285714285714,1.0323189301924272,66.43,1.2780851
Random Init Model Sample Per Class 700,63,75.81428571428572,1.0402400612831115,66.45,1.2793186
Random Init Model Sample Per Class 700,64,76.02857142857142,1.0376687732609835,66.39,1.2816855
Random Init Model Sample Per Class 700,65,76.31428571428572,1.0321365128863942,66.44,1.2777346
Random Init Model Sample Per Class 700,66,76.32857142857142,1.0331720265475186,66.34,1.2797154
Random Init Model Sample Per Class 700,67,76.91428571428571,1.0293987588448958,66.48,1.2758447
Random Init Model Sample Per Class 700,68,75.82857142857142,1.0417617201805114,66.48,1.28259
Random Init Model Sample Per Class 700,69,76.07142857142857,1.0334487644108858,66.5,1.2849078
Random Init Model Sample Per Class 700,70,76.44285714285714,1.024386844851754,66.27,1.2766286
Random Init Model Sample Per Class 700,71,76.12857142857143,1.032287859916687,66.43,1.2751366
Random Init Model Sample Per Class 700,72,76.05714285714286,1.0332491007718172,66.4,1.2796215
Random Init Model Sample Per Class 700,73,76.35714285714286,1.027372407913208,66.29,1.2784793
Random Init Model Sample Per Class 700,74,76.2,1.0356816064227712,66.33,1.2786876
Random Init Model Sample Per Class 700,75,75.92857142857143,1.034248907999559,66.48,1.2759796
Random Init Model Sample Per Class 700,76,76.4,1.035096869685433,66.59,1.2770025
Random Init Model Sample Per Class 700,77,75.74285714285715,1.0428323539820585,66.35,1.2856313
Random Init Model Sample Per Class 700,78,76.34285714285714,1.0267200578342786,66.53,1.2810888
Random Init Model Sample Per Class 700,79,76.85714285714286,1.0282230799848384,66.2,1.2800467
Random Init Model Sample Per Class 700,80,75.84285714285714,1.034781400723891,66.48,1.2760818
Pre-trained Model Sample Per Class 1000,1,28.77,1.9863367774818517,37.9,1.8184246
Pre-trained Model Sample Per Class 1000,2,38.78,1.7808932880812054,43.94,1.6973901
Pre-trained Model Sample Per Class 1000,3,44.55,1.6826546433605725,44.57,1.6792892
Pre-trained Model Sample Per Class 1000,4,46.47,1.646420825885821,48.24,1.6076721
Pre-trained Model Sample Per Class 1000,5,47.61,1.6294970361492302,48.39,1.6097437
Pre-trained Model Sample Per Class 1000,6,47.29,1.6252242009850997,50.1,1.5714263
Pre-trained Model Sample Per Class 1000,7,49.08,1.596391360970992,50.04,1.5914028
Pre-trained Model Sample Per Class 1000,8,49.18,1.583715082723883,48.09,1.6221743
Pre-trained Model Sample Per Class 1000,9,50.51,1.5706539953811258,50.55,1.5680983
Pre-trained Model Sample Per Class 1000,10,50.28,1.5582165853886665,52.26,1.5270065
Pre-trained Model Sample Per Class 1000,11,50.81,1.5573685712452177,51.54,1.5589597
Pre-trained Model Sample Per Class 1000,12,51.12,1.5558150071132033,51.38,1.5548658
Pre-trained Model Sample Per Class 1000,13,51.76,1.5383309729491608,51.86,1.5284753
Pre-trained Model Sample Per Class 1000,14,52.06,1.5397643982609617,53.03,1.5133471
Pre-trained Model Sample Per Class 1000,15,51.96,1.5297730572615997,52.08,1.5416441
Pre-trained Model Sample Per Class 1000,16,53.42,1.49864628797845,55.29,1.4732167
Pre-trained Model Sample Per Class 1000,17,54.32,1.474584789215764,55.05,1.4692806
Pre-trained Model Sample Per Class 1000,18,55.26,1.461360626582858,55.68,1.4654002
Pre-trained Model Sample Per Class 1000,19,54.96,1.472549803649323,55.47,1.4596051
Pre-trained Model Sample Per Class 1000,20,55.55,1.4600858899611462,55.65,1.4584857
Pre-trained Model Sample Per Class 1000,21,55.16,1.462577228304706,55.63,1.4568784
Pre-trained Model Sample Per Class 1000,22,55.08,1.462566912928714,55.72,1.4584247
Pre-trained Model Sample Per Class 1000,23,56.16,1.4558042182198054,55.72,1.4581122
Pre-trained Model Sample Per Class 1000,24,55.6,1.4504583032825324,55.74,1.4536785
Pre-trained Model Sample Per Class 1000,25,56.42,1.4459150305277184,55.99,1.4548489
Pre-trained Model Sample Per Class 1000,26,55.88,1.4472898501384108,55.77,1.4534175
Pre-trained Model Sample Per Class 1000,27,56.43,1.436992114103293,55.54,1.4547505
Pre-trained Model Sample Per Class 1000,28,55.94,1.449238338047945,55.71,1.4545599
Pre-trained Model Sample Per Class 1000,29,56.15,1.439104701899275,56.18,1.4526404
Pre-trained Model Sample Per Class 1000,30,56.82,1.4248619728450533,56.23,1.4493074
Pre-trained Model Sample Per Class 1000,31,56.27,1.4330943113640895,56.42,1.4437422
Pre-trained Model Sample Per Class 1000,32,56.29,1.4282366082638125,56.17,1.4480684
Pre-trained Model Sample Per Class 1000,33,56.63,1.437794345843641,55.95,1.4588059
Pre-trained Model Sample Per Class 1000,34,57.0,1.4292710778079456,56.14,1.4485933
Pre-trained Model Sample Per Class 1000,35,55.79,1.4287541365321679,56.09,1.4483575
Pre-trained Model Sample Per Class 1000,36,56.8,1.4246237851396393,56.09,1.44838
Pre-trained Model Sample Per Class 1000,37,56.15,1.4348844335049014,55.96,1.4484352
Pre-trained Model Sample Per Class 1000,38,56.73,1.431265929077245,56.12,1.4501681
Pre-trained Model Sample Per Class 1000,39,57.53,1.4313983117477804,55.96,1.4522958
Pre-trained Model Sample Per Class 1000,40,56.81,1.433190855798842,56.27,1.4497973
Pre-trained Model Sample Per Class 1000,41,56.41,1.4256795871106884,56.19,1.4474924
Pre-trained Model Sample Per Class 1000,42,56.55,1.4280785216560847,56.06,1.446727
Pre-trained Model Sample Per Class 1000,43,56.53,1.4288438332231739,56.01,1.453183
Pre-trained Model Sample Per Class 1000,44,56.91,1.4240511006946805,56.37,1.4461802
Pre-trained Model Sample Per Class 1000,45,56.85,1.4283824449853053,56.19,1.4472283
Pre-trained Model Sample Per Class 1000,46,56.68,1.4350966260403017,56.42,1.44084
Pre-trained Model Sample Per Class 1000,47,57.85,1.41389816471293,56.49,1.4425846
Pre-trained Model Sample Per Class 1000,48,57.07,1.4218311596520339,56.28,1.4441743
Pre-trained Model Sample Per Class 1000,49,57.39,1.420074895967411,56.15,1.4481348
Pre-trained Model Sample Per Class 1000,50,56.43,1.439103668249106,56.27,1.4464864
Pre-trained Model Sample Per Class 1000,51,56.81,1.4314190632180324,56.19,1.4459885
Pre-trained Model Sample Per Class 1000,52,56.07,1.4297314761560174,56.26,1.4437683
Pre-trained Model Sample Per Class 1000,53,57.45,1.4288437532473215,56.34,1.4471594
Pre-trained Model Sample Per Class 1000,54,56.26,1.431732047962237,56.13,1.4463636
Pre-trained Model Sample Per Class 1000,55,56.31,1.4349819572666023,56.01,1.4481039
Pre-trained Model Sample Per Class 1000,56,56.75,1.4232059988794448,56.23,1.4447073
Pre-trained Model Sample Per Class 1000,57,56.58,1.438551365574704,56.21,1.448021
Pre-trained Model Sample Per Class 1000,58,56.98,1.4276707444009902,56.24,1.4450097
Pre-trained Model Sample Per Class 1000,59,57.35,1.4213841534868072,56.21,1.4467217
Pre-trained Model Sample Per Class 1000,60,56.92,1.4305553375920164,56.25,1.443403
Pre-trained Model Sample Per Class 1000,61,56.69,1.4266423122792304,56.5,1.4418122
Pre-trained Model Sample Per Class 1000,62,56.93,1.422215132773677,56.08,1.4445611
Pre-trained Model Sample Per Class 1000,63,56.67,1.4296171333216414,56.26,1.4457597
Pre-trained Model Sample Per Class 1000,64,56.89,1.4234944838511794,56.11,1.4465586
Pre-trained Model Sample Per Class 1000,65,56.98,1.421151577671872,56.28,1.4441162
Pre-trained Model Sample Per Class 1000,66,56.87,1.4309515832345696,56.08,1.4491197
Pre-trained Model Sample Per Class 1000,67,56.84,1.4264079362531252,56.31,1.4471383
Pre-trained Model Sample Per Class 1000,68,56.43,1.4357219768475882,56.16,1.4484057
Pre-trained Model Sample Per Class 1000,69,57.14,1.4261309693131266,56.15,1.4485208
Pre-trained Model Sample Per Class 1000,70,56.88,1.4222915082038203,55.97,1.4463155
Pre-trained Model Sample Per Class 1000,71,56.86,1.4268226970600177,56.06,1.4504433
Pre-trained Model Sample Per Class 1000,72,56.79,1.43028349514249,56.6,1.4424574
Pre-trained Model Sample Per Class 1000,73,56.69,1.4240814809557758,55.97,1.4449606
Pre-trained Model Sample Per Class 1000,74,57.33,1.4212030926837196,55.99,1.4471914
Pre-trained Model Sample Per Class 1000,75,56.33,1.4332642193082012,56.2,1.4458455
Pre-trained Model Sample Per Class 1000,76,57.15,1.4222204956827285,56.21,1.4472501
Pre-trained Model Sample Per Class 1000,77,56.76,1.4333450235897982,56.1,1.4471774
Pre-trained Model Sample Per Class 1000,78,57.12,1.4274487812307817,56.26,1.4466469
Pre-trained Model Sample Per Class 1000,79,57.43,1.4239425825167307,56.14,1.4469827
Pre-trained Model Sample Per Class 1000,80,57.22,1.4222157906882371,56.19,1.4451402
Random Init Model Sample Per Class 1000,1,20.79,2.408675465402724,25.91,2.086031
Random Init Model Sample Per Class 1000,2,29.42,2.05396994608867,23.06,2.2659466
Random Init Model Sample Per Class 1000,3,33.95,1.9252769268011745,36.24,1.9184892
Random Init Model Sample Per Class 1000,4,34.91,1.9245882713342015,35.12,1.9265263
Random Init Model Sample Per Class 1000,5,33.29,1.9109604569930065,39.45,1.7822896
Random Init Model Sample Per Class 1000,6,40.97,1.7627490683446956,44.36,1.7103212
Random Init Model Sample Per Class 1000,7,43.68,1.6951635019688667,44.47,1.7043809
Random Init Model Sample Per Class 1000,8,45.59,1.660195231437683,49.16,1.5926516
